gene_name,log 2 FC,orginial p,adjusted p
HLA-DRA,3.8050494216552075,1.3306243323420047e-11,0.0
GNG2,-2.5982835516253826,1.3477704726612428e-11,0.0
FOXD1,3.475630117153408,1.3885428591650482e-11,0.0
KAT2B,-1.7852636328473954,1.391967963562632e-11,0.0
POLR2J4,1.6799874124256167,1.4092461818930789e-11,0.0
ZC3H12A,3.526339881425038,1.451776366332545e-11,0.0
MEST,2.281923262520874,1.4583293376084894e-11,0.0
OR5AS1,-0.6026244465549102,1.4665210110913653e-11,0.0
PIFO,2.510321899190808,1.5317819717317068e-11,0.0
FOXP2,3.2645754838476297,1.5358243288777934e-11,0.0
HOXA5,4.269627274159704,1.5358243288777934e-11,0.0
PTX3,5.885260415441675,1.5358243288777934e-11,0.0
USP11,-1.7601127119325832,1.5362022383979105e-11,0.0
GAL3ST1,-3.572689291622841,1.5527255029772895e-11,0.0
ATRNL1,-3.4976851782634473,1.5703591869484086e-11,0.0
FOSL2,2.249173867766603,1.5734045161222926e-11,0.0
SELENOF,1.2130459470955113,1.581809921100489e-11,0.0
RGS2,2.9997589872572754,1.5842782752739903e-11,0.0
ZFAND5,1.0753741089515572,1.654669359061494e-11,0.0
DLL3,-1.1378479609611278,1.6971902939153894e-11,0.0
CMTM5,-1.9430870690061992,1.8717611506067013e-11,0.0
ZCCHC24,-2.170690593314296,1.9651865483508157e-11,0.0
BUD31,1.2775760388102344,2.3378292695666192e-11,0.0
CCND1,-2.9170303972274096,2.3857108415868976e-11,0.0
ASTN1,-1.2182056576614013,2.7858194295564844e-11,0.0
FEZF1,3.5155689899447387,2.7869737885983257e-11,0.0
IRF2BP2,1.079800130587889,2.8925217623980702e-11,0.0
ABHD6,-4.057740229439494,2.9668789225596004e-11,0.0
TPT1,0.9606758171957356,3.008242075343845e-11,0.0
PLSCR1,2.4147750742881344,3.054364747316765e-11,0.0
FRK,-0.5251186467518638,3.0903134572224107e-11,0.0
RPS4Y1,1.1945824778144294,3.1671578445736586e-11,0.0
S100A13,0.9472712936841917,3.178132055183101e-11,0.0
DHRS7,-2.5299333116860643,3.2132075005902366e-11,0.0
PBXIP1,0.7195614407180332,3.263122642514776e-11,0.0
CRTAC1,-4.283525835564031,3.336940468309041e-11,0.0
TMEM54,1.568874127487218,3.6284108967744754e-11,0.0
UQCR11,0.8210224989066759,3.661135789099128e-11,0.0
RPS10,1.0688838710510544,3.6683069181602725e-11,0.0
LOC100131257,-0.43495115282953195,3.7104198894922575e-11,0.0
PILRA,1.5388717697743008,3.886738187562609e-11,0.0
DOCK9,-3.4669134144551217,3.951641336126331e-11,0.0
TUBB6,1.9503596475138563,4.2666215004247617e-11,0.0
ERBB4,-1.6023731311313711,4.289385193721346e-11,0.0
FTL,1.710559889905816,4.297659332363518e-11,0.0
IER3,3.724723808787559,4.329589923166607e-11,0.0
RPL27,0.8734743636071165,4.396230963865463e-11,0.0
FAM241A,-0.40608876297192015,4.5774809487504753e-11,0.0
KCNMB1,-0.5469822945763151,4.762846807534566e-11,0.0
SMC5,1.812576987527824,4.7763988138546594e-11,0.0
ACSL3,-1.9910890550727314,4.792853670580241e-11,0.0
SH3BGR,2.3741145692512675,5.0023727662966195e-11,0.0
AHCYL1,1.4651912046171478,5.015320617344673e-11,0.0
LAP3,1.4846870156329528,5.334270923762521e-11,0.0
IFITM3,1.522692649293619,5.477940257090007e-11,0.0
ATP10B,-2.200453539327946,5.617929048377139e-11,0.0
RTKN,-2.1294979722498755,5.6897651175575935e-11,0.0
HDGF,0.7994559666715518,5.83804049359654e-11,0.0
FLRT2,-2.4036725839371247,5.977275616570538e-11,0.0
ZFAND2A-DT,3.494577095235969,6.026881631997492e-11,0.0
ANK3,-2.464646154163624,6.406571994280726e-11,0.0
FAM171B,-1.8950041975089325,6.531897540709917e-11,0.0
ROBO3,1.481662653303183,6.616033382672588e-11,0.0
H2AC19,2.9317967719350544,6.855964104624353e-11,0.0
CENPV,-3.4919340874836786,7.200564180114032e-11,0.0
SCMH1,1.3014299648532643,7.259844842697611e-11,0.0
RPS25,1.1276563099818149,7.544356082012636e-11,0.0
MYL9,0.7020214441238483,7.665886474218416e-11,0.0
COL9A3,-4.4067333090715195,7.684495168009188e-11,0.0
ALDH6A1,-1.4016901537447946,7.974490695721093e-11,0.0
ABCC9,-0.5145391625601022,8.02611874424359e-11,0.0
TTYH3,1.058256550965048,8.648863731037693e-11,0.0
TGFA,-3.5429609306706524,9.090396668921925e-11,0.0
SYNPO,2.081438101602961,9.66280349681119e-11,0.0
CPNE5,-3.915689459413774,9.678973610975762e-11,0.0
LAMB2,0.8220320080106434,9.826700130358384e-11,0.0
ID2,1.1205936904005775,9.832316694608555e-11,0.0
MRPS24,1.6186265523558374,9.9250412029054e-11,0.0
ABCC8,-2.339910686608253,1.0066195752862225e-10,0.0
CDK9,1.6873019134972198,1.0186924274944371e-10,0.0
UROD,1.7548678935254534,1.0687406776082863e-10,0.0
EFHD2,2.011744509328896,1.0819329215066587e-10,0.0
PDAP1,1.3204304702130996,1.0830832063303787e-10,0.0
MRPS21,1.224370585100243,1.083333788405504e-10,0.0
CD9,1.1288744811085842,1.158880597062605e-10,0.0
CIZ1,0.7617888852995911,1.1795019558220547e-10,0.0
HOXA4,4.07133460722701,1.2014461083607053e-10,0.0
GABRB3,-2.915927902705618,1.247976866565943e-10,0.0
FAM72C,0.13507281929928414,1.2719381073822788e-10,0.0
LOC100129034,1.1757962684678456,1.3000607394178124e-10,0.0
LMNA,1.2907524518444344,1.3876194884372868e-10,0.0
GNL2,1.9186278868779472,1.41945736948047e-10,0.0
FAU,0.9902684514758189,1.4386622096928758e-10,0.0
UBXN11,2.1192143373726435,1.5618006205073468e-10,0.0
ITM2C,-0.9925889573310968,1.5967701992722307e-10,0.0
LOC112267910,-0.4912961136335502,1.603159126452098e-10,0.0
CSGALNACT1,-2.072122732133345,1.6146658371246267e-10,0.0
ITGB4,1.3505912446063362,1.716733072002018e-10,0.0
TIPARP,1.5917696139701605,1.726326580254547e-10,0.0
DPYSL3,1.3484340804951065,1.835488221287859e-10,0.0
MYO10,-1.2853237578522385,1.941791093314861e-10,0.0
SMAD9,2.2930513783066866,2.1296711996001735e-10,0.0
BRINP1,-4.501341732518261,2.333249345757571e-10,0.0
RPS7,0.8959168616524833,2.3495237990788884e-10,0.0
FABP7,-0.9928223501339519,2.3538156560754313e-10,0.0
YBX1,1.1217617965154472,2.389704289636633e-10,0.0
COPS6,1.4003178705732617,2.472751714570267e-10,0.0
UBL5,1.016904263066615,2.4775699445604265e-10,0.0
PDLIM3,1.8401266611378309,2.5520929056434204e-10,0.0
PLK3,1.9262642987904204,2.5699372279059165e-10,0.0
RPS13,0.9211070396845283,2.6087357758577533e-10,0.0
ARPC1A,1.1730039052012946,2.651653437568891e-10,0.0
USP1,2.0583741114725664,2.75523482054924e-10,0.0
FA2H,-4.972604985841579,2.758127883078908e-10,0.0
ERBIN,1.1534442211555032,2.836602497239452e-10,0.0
RPS2,1.092492419966809,2.8631494753884774e-10,0.0
SMO,1.5116237270140196,2.974210424042318e-10,0.0
LSM10,2.0729566685081466,3.006380183175926e-10,0.0
WASF2,0.93416809984499,3.011386105800654e-10,0.0
DOCK7,1.9217431039576027,3.016036213712634e-10,0.0
ETV5,-2.6162332657059566,3.099457415498586e-10,0.0
ELFN2,-1.7663448340424481,3.141360389852217e-10,0.0
CCNL2,1.1698871025540694,3.223918647222253e-10,0.0
CCDC71L,1.8895401045344509,3.24421714512088e-10,0.0
WTAP,1.906070355218509,3.255479795383885e-10,0.0
NRP2,2.5150158931742945,3.2610888998965294e-10,0.0
TEK,-4.235484242553398,3.2705384663756107e-10,0.0
COL9A1,-4.2983111537400305,3.2856873509506496e-10,0.0
PAX3,3.599085695469461,3.337296367500559e-10,0.0
DNAH9,2.5629783134563606,3.5698255196339123e-10,0.0
GPX3,5.1269832762102165,3.608722694449097e-10,0.0
PSRC1,1.5670788975858567,3.748049238570842e-10,0.0
NKAIN3,-0.7279391390922625,3.7792960627989796e-10,0.0
WARS2,2.0708710335747336,3.8513741652769267e-10,0.0
AMER2,-2.2162979356829062,3.8630629103993736e-10,0.0
RPL11,0.9781724351851312,4.0471544889351407e-10,0.0
ROM1,2.4844304215439306,4.1070351035401884e-10,0.0
EIF2AK1,1.1789911341885417,4.154942504478076e-10,0.0
CD82,-1.6464217617518178,4.312374344764316e-10,0.0
EDF1,1.0578727795834029,4.321625345307004e-10,0.0
ANXA5,1.4837203050995442,4.3715602352496873e-10,0.0
GNPTAB,-2.520764522798276,4.390033718591725e-10,0.0
PER3,-2.5865450977431035,4.4252284613925595e-10,0.0
SUMF2,1.4076117237863868,4.4720913536964036e-10,0.0
SOD2,3.2571188735097585,4.4780253583263997e-10,0.0
RPL32,1.0135694397712356,4.5200980918555244e-10,0.0
PAXBP1,1.5577756093573256,4.5516826424161245e-10,0.0
ATP5ME,0.8975038831820542,4.600830814122153e-10,0.0
MSN,1.0572820763438135,4.6397506768025877e-10,0.0
BEX2,-1.7680527067805563,4.774069701930276e-10,0.0
UGCG,1.6537050157582895,4.840787829842508e-10,0.0
AK1,2.312593603061352,4.862371410531532e-10,0.0
PPFIBP2,-3.4478181232752205,5.05556652448909e-10,0.0
MFSD2A,2.901936281165405,5.219167065888579e-10,0.0
HLA-DRB1,3.8181231577761325,5.364584551105929e-10,0.0
OLFM1,-2.1562638197400856,5.510292341551174e-10,0.0
EMILIN1,1.8998059625957806,5.637080108161674e-10,0.0
CLASP2,-1.2831131525669541,5.988088617251392e-10,0.0
POU3F4,2.0270575337470915,6.173849473702993e-10,0.0
ARL6IP5,-1.694845531163511,6.702707237149502e-10,0.0
SLC47A2,5.133898719255394,6.729507537526568e-10,0.0
FDFT1,-1.3380927425625044,6.832076554796619e-10,0.0
COL9A2,-2.227710380219017,6.981353969099117e-10,0.0
TRIM9,-1.359599610141733,7.003692537364552e-10,0.0
RPS17,1.0576174680333796,7.0068930012564e-10,0.0
IER3-AS1,2.6630348265258,7.332616070747229e-10,0.0
KLHL21,1.860194420455477,7.450023135477979e-10,0.0
PLAAT4,2.1909771758939156,7.455696409378048e-10,0.0
PIANP,-3.9715666928851023,7.475191095791747e-10,0.0
RPL38,0.9059687976204072,7.65421817929862e-10,0.0
TANC2,-1.9343610200462988,7.941227072204435e-10,0.0
GADD45B,1.1427442158788164,8.212942981197326e-10,0.0
NEU4,-2.1951295467504,8.309330680307644e-10,0.0
NALCN,-1.5756488201614613,8.655505480424205e-10,0.0
IGFLR1,3.2246194886402897,8.998477287355668e-10,0.0
RASEF,2.143748490365085,9.22907777977065e-10,0.0
SPOCK2,-2.815811622379462,9.733094690212815e-10,0.0
CSDE1,1.0956964609854527,1.006959939376018e-09,0.0
ATP6V1G2,-5.423793179651866,1.0177603197448429e-09,0.0
PTPRZ1,-0.8133474172025645,1.0212816047039145e-09,0.0
NMB,3.0198336917208133,1.0243315322049406e-09,0.0
CCDC103,3.526881323509729,1.064575946269451e-09,0.0001
LATS2,1.8860859100125704,1.0813022573626464e-09,0.0001
VXN,-2.1105437929389788,1.086724843014182e-09,0.0001
SH3GLB1,1.1250139377667288,1.0980944810432608e-09,0.0001
C1orf122,1.3732065758110756,1.106582473149651e-09,0.0001
NME2,1.126504174439529,1.1423067726575636e-09,0.0001
CHCHD2,0.9857397138561858,1.173563108816867e-09,0.0001
PRNP,-1.8440857485989957,1.184269295381586e-09,0.0001
IER5,1.7460694273983066,1.1955140098810872e-09,0.0001
PLPPR5,-3.70898802076674,1.2049280322732745e-09,0.0001
LAMC1,1.388565755018662,1.247790152370665e-09,0.0001
GET4,1.3422598751190997,1.2550795256998984e-09,0.0001
MAP4K5,-2.196941730543435,1.3526989959313368e-09,0.0001
KCNF1,-3.83919542924739,1.4340898282403863e-09,0.0001
CACNG5,-2.793419141180307,1.5272347815422825e-09,0.0001
CIT,-2.002262222660688,1.5288026835605583e-09,0.0001
CCDC74B,3.339456320643793,1.5404045183159126e-09,0.0001
TNFAIP3,3.4507632290939543,1.5488958215348352e-09,0.0001
SALL1,0.9952712409598348,1.5546158983302649e-09,0.0001
MZT2B,1.0811610062572259,1.5591110119497656e-09,0.0001
NRCAM,-0.9486632879068696,1.5695091319184477e-09,0.0001
ANP32B,1.4816259214563856,1.5702681879614105e-09,0.0001
NFIX,0.9687939566339343,1.6317569578817458e-09,0.0001
EMID1,-2.3361839101679363,1.6384361266636461e-09,0.0001
NR2F2,1.3258620528053555,1.6532695705940283e-09,0.0001
UFC1,1.365229791927057,1.6801608107752041e-09,0.0001
NEK6,0.9982661060231507,1.7221686219406856e-09,0.0001
SLC39A14,2.282407799137528,1.722228689469212e-09,0.0001
SLITRK1,-3.334318854900422,1.7241577892861847e-09,0.0001
ST6GALNAC4-ST6GALNAC6-AK1,2.0885731753950583,1.750016946648784e-09,0.0001
RPL26,1.1607715732191748,1.7858855549684e-09,0.0001
PMP2,1.6152945029229293,1.7896484951363557e-09,0.0001
SEM1,1.1252818682297765,1.8134730509824735e-09,0.0001
SAMD9L,2.0015311033407754,1.8216050629206525e-09,0.0001
UBD,6.1362474725078195,1.87596790831547e-09,0.0001
TPBG,2.6155343947454988,2.0210490776335788e-09,0.0001
XPC,0.9895710504859616,2.0390093395480243e-09,0.0001
MUC1,2.5045980957688276,2.2733008245069444e-09,0.0001
MUC12,0.5618624017953097,2.2901880098964787e-09,0.0001
GNAO1,-1.8446409908464683,2.312947480890261e-09,0.0001
IER2,1.7582774444744702,2.323972349829363e-09,0.0001
ASXL3,1.3513594065584915,2.3418264977070885e-09,0.0001
RPL27A,0.9159746137470227,2.4109025031054436e-09,0.0001
CTSF,-2.895028603749171,2.4367433215385964e-09,0.0001
GPR155,-1.8201648619022004,2.4460033982637105e-09,0.0001
JTB,0.9803740835154043,2.467822614504302e-09,0.0001
HBEGF,1.7165782251598565,2.4722752526192668e-09,0.0001
TRIB1,3.0357323673008074,2.506701024526006e-09,0.0001
GLIS3,1.5297590034442017,2.515074352027882e-09,0.0001
ELAVL3,-0.8877647142061803,2.8106331655210946e-09,0.0001
ADGRL3,-2.2345737732470554,2.8899689314779415e-09,0.0001
C2orf27A,-5.082965066380569,2.9013575517735394e-09,0.0001
LAMTOR4,1.0678434139328752,3.02220296822281e-09,0.0001
LINC00504,-0.3161822480431032,3.0251513254815925e-09,0.0001
MIR4435-2HG,-0.9126462021465054,3.1634270821177097e-09,0.0001
SLF2,-1.8099432469609116,3.2116385423572447e-09,0.0001
TNIP1,1.8375674362915857,3.3690926811556862e-09,0.0001
PTPRE,-1.4921958456484967,3.541980695817889e-09,0.0002
THY1,-1.8474994927996413,3.59244649536927e-09,0.0002
IRF9,-2.3962839574032158,3.6396369036926454e-09,0.0002
SON,0.696087825196318,3.645974061676747e-09,0.0002
CCZ1,1.2377604998908331,3.646284262646647e-09,0.0002
FRMD3,2.4045717781188194,3.680795611498465e-09,0.0002
JUNB,1.159445434175587,3.767670650738709e-09,0.0002
CORO2B,1.935344785243543,3.791350306029264e-09,0.0002
PCDH9,-0.9895650505793411,3.827799894233408e-09,0.0002
EPHA4,2.16343340062585,3.910416696636826e-09,0.0002
CNTNAP3B,2.0798755972319296,3.957291040588081e-09,0.0002
DAG1,-1.78004624165029,3.962125696337629e-09,0.0002
GOLGA4,1.306613466272366,4.045629499608201e-09,0.0002
RALBP1,1.4451542441896836,4.187265618166491e-09,0.0002
ADGRE4P,-0.6788319495505967,4.256999634377349e-09,0.0002
JPH4,-3.966045783020909,4.294429798688813e-09,0.0002
DNAI4,1.6922999746018654,4.383496907547734e-09,0.0002
KPNA5,-0.4448118684439584,4.384101759509876e-09,0.0002
PCDHGC3,-1.4587395576289914,4.400773832295431e-09,0.0002
PRMT2,1.0412646512376424,4.518570240524494e-09,0.0002
RUNX1T1,-2.406833188376604,4.871925396427251e-09,0.0002
SNRPD2,0.9545548791169559,5.130412142073376e-09,0.0002
PLA2G4A,3.5124258374668735,5.205074618759691e-09,0.0002
ELMO1,-1.7518862017880033,5.418162584705311e-09,0.0002
TTC9B,-3.0105774150454416,5.526635539299824e-09,0.0002
AQP4,-0.7138082478596438,5.587794499907773e-09,0.0002
OAT,-2.113094713205556,5.711883059699999e-09,0.0002
ADGRB3,-1.4343530154734527,5.775355884504752e-09,0.0002
ZDHHC22,-2.2992561214832024,5.9176205424993035e-09,0.0002
UQCRQ,0.7056755696677397,5.943901255789398e-09,0.0002
ZIC1,1.3629270975532357,5.973547759184706e-09,0.0002
ZMIZ1,-1.6657593995402895,6.17181822302224e-09,0.0002
DUSP26,-5.17933850723518,6.307699902625077e-09,0.0002
PFN1,0.8197587552920904,6.374647684601392e-09,0.0002
BANF1,0.8911201339218336,6.473024709460933e-09,0.0002
GUK1,1.1921991669283143,6.524913089912686e-09,0.0002
TNIK,-1.7986421814094782,6.5832085618696576e-09,0.0002
CAST,1.0047286363967298,6.604302125412462e-09,0.0002
ELOB,1.047684409656947,6.622612296827655e-09,0.0002
STXBP6,-3.604187116558119,6.640218253453896e-09,0.0002
LINC00475,2.6994240173101263,6.655829543893309e-09,0.0002
SYF2,0.6956003292870158,6.727455980899529e-09,0.0002
IL33,1.5081227084236035,6.79172394325352e-09,0.0002
RNF128,-4.786636143743843,6.943606246529429e-09,0.0002
C21orf62,1.1324602054078166,6.9838088219409196e-09,0.0002
POLR2I,1.12152093539432,6.9986365388087834e-09,0.0002
YAP1,1.2296614762023432,7.152104992152537e-09,0.0002
ACAP1,2.340542172332361,7.363686327991971e-09,0.0002
RPS14,0.701375733145985,7.45364517399188e-09,0.0002
KCNQ1OT1,-0.4075495743518495,7.83594277970237e-09,0.0002
RPL36A,0.9764509622461407,7.85677489900032e-09,0.0002
SQSTM1,1.1812659452892331,8.13138851969966e-09,0.0002
MXRA8,1.7746619748126193,8.279264450713772e-09,0.0002
GABARAPL2,-1.338576644575079,8.319302123147961e-09,0.0002
TRAF4,-1.1456653556397445,8.442934391529234e-09,0.0002
GPC4,0.20846290907209622,8.446794876043912e-09,0.0002
CFH,2.2907228755707174,8.822132670045618e-09,0.0002
TERF2IP,-1.776581248470724,9.042577004326679e-09,0.0002
ENHO,-1.6352227305486582,9.10771895212488e-09,0.0002
DDX56,1.140006997823136,9.183531534039861e-09,0.0002
BCL3,2.502018985553796,9.18572144379207e-09,0.0002
HS6ST2,-4.3352973333046725,9.24736123194786e-09,0.0002
FIGN,1.4161466532103737,9.250260336728302e-09,0.0002
CELF2,-1.3806607467352556,9.328931611039261e-09,0.0002
HAP1,-2.373588307485599,9.617217043177037e-09,0.0002
NDUFA5,1.2435534569192395,9.848781251179318e-09,0.0002
PKM,0.9436217463583142,9.93983136757138e-09,0.0002
TCEAL6,-2.967390445980832,1.0023450332194067e-08,0.0002
HLA-DPA1,2.8230184357522536,1.0024210787357494e-08,0.0002
LINC00467,2.837757821286587,1.0035838982141579e-08,0.0002
CNGA3,3.1285083805439653,1.0369677971724928e-08,0.0002
KHDRBS3,-2.1070868398838782,1.0490131311232256e-08,0.0002
KCNIP1,-1.6871279106857227,1.0525676795453316e-08,0.0002
LRRN1,-1.4907395006589077,1.0876145321203727e-08,0.0003
CADM1,-1.765872505705853,1.1046335572911863e-08,0.0003
CASZ1,1.5478516375659506,1.1321392556202069e-08,0.0003
LSM5,1.6278650463732631,1.1390921944370424e-08,0.0003
GON4L,0.9821445650912777,1.1540849149144129e-08,0.0003
FAM110B,-2.2434044877492387,1.184820083178158e-08,0.0003
CNTN3,-3.2712926659156665,1.1869681980768154e-08,0.0003
SEZ6L2,-3.6199342956375444,1.189583288699642e-08,0.0003
NFIA-AS2,3.343567906545625,1.2149588622814924e-08,0.0003
RPL6,1.211402924794783,1.2172844899763729e-08,0.0003
GLI2,1.3430181190964878,1.2485529365985055e-08,0.0003
PSMA5,1.3532604335457246,1.265069459871868e-08,0.0003
FAM66B,-1.7000122167172365,1.2708694811579463e-08,0.0003
HSPE1,0.8175612007842241,1.2890249310903951e-08,0.0003
FAHD2CP,2.181850594404416,1.2971582632471666e-08,0.0003
RPS12,1.3748562805939184,1.2995174878788187e-08,0.0003
TNFRSF21,-3.096018383536305,1.3043823296653789e-08,0.0003
TRAK1,-2.3023262265863833,1.3066463754564952e-08,0.0003
GABRG3,1.3450855684129386,1.3292451983377259e-08,0.0003
TMEM272,-3.7970391964769834,1.3531732976563013e-08,0.0003
PSMA2,1.3076990711023717,1.3590675612529136e-08,0.0003
IRX1,2.0048787961579664,1.3655894320729096e-08,0.0003
HIPK1,1.4466055881589919,1.3869090788180382e-08,0.0003
CCZ1B,1.268614058365586,1.4248317480579429e-08,0.0003
AKR1C3,-5.744044806443011,1.4439167059674728e-08,0.0003
PDLIM1,1.8436494032174415,1.4513245453106624e-08,0.0003
SYTL2,1.314099442072733,1.4732282458159737e-08,0.0003
ABCF2,1.7780070898027969,1.4766792786156055e-08,0.0003
CYP2J2,-3.4477382416486733,1.4781078331847577e-08,0.0003
DNLZ,1.0576753679386357,1.4945187303340385e-08,0.0003
DNAAF5,1.46626138181635,1.5163554052503595e-08,0.0003
RPL8,0.829241215715029,1.5424033992729143e-08,0.0003
SCP2,1.2194936068648718,1.5548438749662896e-08,0.0003
SOD1,0.8095506590748783,1.556590457012639e-08,0.0003
SRRT,1.1707014794946127,1.5626023124808238e-08,0.0003
PSPH,1.1724059665221334,1.5628483791809166e-08,0.0003
HAPLN2,-4.145652826145328,1.589392570163643e-08,0.0003
STMN1,-1.131330130640686,1.6014205766931562e-08,0.0003
DOCK3,-2.4878283146895415,1.6335649320000708e-08,0.0003
RPS28,0.8330311533197559,1.668657375983357e-08,0.0003
MCF2L,-2.9105096955548255,1.6883558095585258e-08,0.0003
XPR1,1.0325527449666378,1.7364069061988304e-08,0.0003
TCEA3,1.8345069488947061,1.7533276469021255e-08,0.0003
F13A1,5.046208259329226,1.761533818996788e-08,0.0003
MORN2,1.3052171558988916,1.7693245485621866e-08,0.0003
COPZ2,2.552567568207024,1.7886298846661147e-08,0.0003
HOXB-AS1,1.7628058510015416,1.8925647440652533e-08,0.0003
CLCF1,4.344638060233356,1.9032344016853076e-08,0.0003
COL22A1,2.148007676536872,1.9032344016853076e-08,0.0003
PREX2,-3.193151446513446,1.9129724408091922e-08,0.0003
HEBP2,0.6099158623400001,1.9241012625870064e-08,0.0003
KCNIP4,-4.323111576728538,1.9731307857208654e-08,0.0003
GAR1,1.6997993000639264,2.022929486101515e-08,0.0003
PLEKHA7,-0.17918550409323686,2.0626369614418007e-08,0.0003
COTL1,-1.7181507018899285,2.1563991386252908e-08,0.0003
LINC01949,-0.5956545719416612,2.164561140497082e-08,0.0003
COMMD6,0.9880113190933053,2.192531355429152e-08,0.0003
WDR6,-1.7096263372874414,2.2747784307835073e-08,0.0003
PRKCA,-1.4301972365508622,2.2755531741078286e-08,0.0003
COQ4,1.595663598347442,2.2830766583036355e-08,0.0003
ASIC4,-3.3663599312565475,2.3394469224977614e-08,0.0003
SYNM,1.4868277809226564,2.359173018041107e-08,0.0003
PCBP4,-2.1450625331632653,2.3650731908018077e-08,0.0003
CD63,0.730636545785217,2.3750799595849245e-08,0.0003
MAN1C1,2.763579269514355,2.4420489879970664e-08,0.0003
ARL4C,1.379791635245484,2.4443145255963516e-08,0.0003
RPS27A,0.8625586049063362,2.4487233630256124e-08,0.0003
HSPB8,1.3055180538717295,2.4576364728139083e-08,0.0003
AUTS2,0.6387965884096954,2.5095711063584823e-08,0.0003
STMP1,1.2766782921987707,2.518179667211552e-08,0.0003
SCARB2,-1.8841757224555704,2.547185201705225e-08,0.0003
ENTR1,1.6287234476367538,2.6195549138953244e-08,0.0003
RPL34,0.9843042478894783,2.639268692463048e-08,0.0003
KPNA2,0.9982373774723005,2.644188686875611e-08,0.0003
TNRC6C,-1.205390575615248,2.6564614281295694e-08,0.0003
GRAMD1C,-2.2568267511933113,2.66195579256927e-08,0.0003
PRDX1,0.8381580185775741,2.7547138893003053e-08,0.0003
GADD45A,1.431316484421184,2.765852809358879e-08,0.0003
RPL35A,0.8917349223605766,2.941104479109389e-08,0.0003
ADARB2,-2.328739894665492,2.941593751802449e-08,0.0003
LRP1B,-1.5303175703239533,2.9419832835781687e-08,0.0003
MAN2B1,2.2504437831679134,3.05432569909652e-08,0.0003
BIRC2,1.249487516149044,3.074656901585112e-08,0.0003
PTAR1,0.9259572818472032,3.0799755885349815e-08,0.0003
STK40,1.5772613355671254,3.146305564430267e-08,0.0003
SYNGR2,1.0964719249716803,3.1489191642762954e-08,0.0003
