gene_name,log 2 FC,orginial p,adjusted p
SPANXA2-OT1,0.16271507939319058,0.00015341771114672095,0.8461
RRP15,0.3519261915520416,0.00015358150983338592,0.8466
KCNAB3,-0.873294465450202,0.00015435649761228758,0.8473
CLPP,0.703437727439849,0.00015458503468580005,0.8476
HMGCL,-0.0686327907974806,0.00015465995946075775,0.8479
PLAAT3,-0.14510533043397275,0.0001547268517391963,0.8479
GSTZ1,1.1647540482452459,0.0001555855562246006,0.849
OTUD4,-0.705904423979321,0.00015620762366232142,0.8505
RCC1,0.6905906720217565,0.00015633355308598766,0.8508
MMP25-AS1,1.3327961577724514,0.0001564570798784784,0.8509
ACTN2,0.8197187750162037,0.0001568415603604626,0.8511
MICU3,-1.0087803743964225,0.00015720112675030615,0.8517
RTRAF,0.6044193408695474,0.00015752976617825157,0.8519
EFCAB3,1.883165822877482,0.0001580245467061749,0.8527
HOXC8,0.599503309094109,0.0001580245467061749,0.8527
TFAP2B,0.6918276598706303,0.0001580245467061749,0.8527
CD68,2.761314019679916,0.00015805669058894568,0.8527
PHYHD1,1.660636266759828,0.0001584498044032746,0.8531
ABCF1,0.46126928014234214,0.00015896259939716343,0.8537
BTD,-1.5129979041458181,0.00015962148179008153,0.8543
MORC2-AS1,-0.9294483620510287,0.0001598114242203085,0.8546
C16orf95,1.9227492415297465,0.00015985585892865916,0.8547
SOX4,0.4314414079499657,0.00015990496027937999,0.8549
SLC26A11,-0.9775905571008601,0.00016041347807248805,0.8554
RAB2A,-0.6821009253843927,0.00016044318175074325,0.8554
PDK2,-0.9205892256945192,0.0001605405362777325,0.8554
GON7,1.3213933118048558,0.00016083735401173368,0.8555
SNHG3,1.0636176011980043,0.00016096073819814904,0.8561
FNDC9,-1.6800968980473645,0.00016130104944038582,0.8565
UBE2D4,0.39111697336325757,0.00016168984452361718,0.8572
ZBTB45,0.12035760568336157,0.00016249195900420226,0.8579
DDX49,0.551863048464045,0.00016303994922376594,0.8588
IRF2BP2,0.5542788082575585,0.00016333219384821672,0.8592
NUDT15,0.8817560988507815,0.0001641491926013176,0.8605
KCMF1,0.20461761065292258,0.00016467882420400756,0.861
CLPTM1L,0.2944042274556548,0.00016518992903991932,0.8618
NCAPD3,0.4168373550752368,0.00016541769896762706,0.8627
PACSIN1,-1.1688989023408176,0.00016547211341012765,0.863
TLR6,-0.15161452054912705,0.0001661202098922631,0.8635
UIMC1,0.9443363367381526,0.00016631546196449855,0.8638
AMOTL2,-1.3808672514957547,0.00016677124507103125,0.8649
ZNF883,0.4748751324869121,0.00016694345781339474,0.8649
LINC01411,-2.4786277593416743,0.0001675954984818827,0.8666
STIMATE-MUSTN1,1.3538774706430596,0.0001685086657314532,0.8676
COX20,0.2626169047094731,0.00016854600946109068,0.8676
NUP160,0.6920639187996613,0.00016856951175941645,0.8676
ZNF300P1,-1.9625828638788836,0.00016866677805629565,0.8678
ZNF213-AS1,0.9970035308379419,0.00016939686496298464,0.8685
NEBL-AS1,-2.4142426386795672,0.00016974449662054424,0.8692
TRIM65,1.0078914997686061,0.00017036019385441127,0.8699
PAK1IP1,0.7727531748731652,0.0001704577186557976,0.87
LIME1,1.6328091076808122,0.00017058933391339066,0.8701
AFF2,-0.4646084665524704,0.00017082869012529563,0.8706
PLEKHA6,-1.3281754663917034,0.00017231652496233987,0.8735
EMILIN3,-1.7152649771417108,0.00017257513085275778,0.8739
MIX23,0.8278680288721162,0.00017270017980021573,0.8741
PTCH2,1.4071597476587856,0.00017308887046352532,0.8746
TIGD7,1.1490647439654504,0.0001740653168583162,0.8758
ZNF649-AS1,-1.6646414121270814,0.0001741204825396648,0.8762
JMJD4,0.23568201353389776,0.0001741995247650279,0.8763
BMS1P1,-0.8759763960716602,0.00017518976619184003,0.877
SEC31B,-1.4911245091394705,0.0001756510163651484,0.8777
EXTL2,0.3301335324343388,0.00017608764979316015,0.8783
PARD3,-0.8255980626190517,0.0001764120077177902,0.8786
METTL5,0.5672668396848455,0.00017725048929995401,0.8795
NEDD9,0.27621950821267466,0.00017751167803733793,0.8798
LINC03020,-0.5869261984681396,0.0001776665220724062,0.8798
NENF,-0.5308756574424551,0.00017858489354958222,0.8808
TMEM123,0.09487776363991697,0.00017939499283659854,0.8821
HMGB3,0.3345465511098367,0.00018008075548783158,0.8828
B3GAT3,0.6294560510638763,0.00018026243679491967,0.8828
REPS1,0.2056544930008623,0.00018036092433687794,0.8829
KCNC2,-1.9611042069902904,0.00018067197112493595,0.883
LOC114841035,0.9724644286404591,0.0001808906317535292,0.8835
SELENOW,0.33294683260758196,0.0001809497839663327,0.8836
TAF12,0.5146511951915629,0.0001812779526854301,0.884
EMG1,0.4031557483373751,0.00018132196278429654,0.8842
KLHL33,-0.017431010343065097,0.00018174697246839115,0.8844
RRAD,4.289402328284246,0.00018220471366359978,0.8849
LOC101928718,-0.34111936478104243,0.00018279767585433065,0.8855
PIM3,-1.0590055835655265,0.0001829683889901287,0.886
ITGB1,0.7186495159640567,0.00018349484979935028,0.8867
PLRG1,0.4114677148043786,0.00018367430777485675,0.8867
GLUD1P3,-1.3952991304149964,0.00018384253966810914,0.887
VWA3B,0.569955614126843,0.00018447335986251725,0.8875
EOLA2,0.44322164385274815,0.0001851744000623365,0.888
SPATA5L1,1.935260175825573,0.00018542178466786284,0.8882
DNAJB1,0.45227392440027786,0.00018571631728551074,0.8891
RASGRF1,-1.3344733060610523,0.00018611624926597072,0.8893
RPS3,0.5618278476240446,0.0001864427517017746,0.8896
PCSK6,-2.60744851873987,0.00018688099609359782,0.8902
RECQL4,1.332129785908181,0.00018714302878419217,0.8903
RNF40,0.24632239929186237,0.0001874016437881227,0.8908
CENPK,2.963853107851883,0.0001876348189851986,0.8909
MINDY2,0.3630719544148942,0.00018776619212471226,0.8911
RGL1,0.2266178592228049,0.00018780792981661388,0.8911
SNORD22,4.29005719693005,0.0001883201685655921,0.8914
WTIP,-0.18389117849480632,0.00018971507955010234,0.8924
TSKU,1.443914776011044,0.00018994816216075686,0.8926
GRIN2C,-1.1016847018641958,0.00018998279429225282,0.8926
SETBP1,0.3472995013062094,0.00019110523417644498,0.8936
GAS1,1.4122387950565374,0.00019125818715989986,0.8936
TNS3,-1.3358692691483598,0.0001917948066051066,0.8941
HSD17B4,-0.8706685036519238,0.00019283267663147363,0.8955
LGR6,3.1872149540659387,0.00019406475291897145,0.8966
PTPN1,0.3425945080209985,0.00019412052789508313,0.8967
C1orf43,0.43562164987978336,0.00019438235519890251,0.897
GAU1,-0.42214364920938185,0.00019445291427802697,0.8972
KSR1,-1.3170490838296918,0.0001948210814978695,0.8979
MRPL47,0.5088868087001114,0.00019487644768383555,0.898
NHSL1,0.06371177532992285,0.00019497010559677128,0.8981
USP40,-1.0755515074955604,0.00019498195494197133,0.8981
CCDC69,-0.512189185871986,0.00019544565040184445,0.8986
TMEM131,0.7905855241115411,0.00019546087346852592,0.8986
NCEH1,0.9245891855306979,0.00019551724220535457,0.8988
PEX2,0.20054460167413168,0.0001971927792415444,0.9003
MAB21L1,-1.8532713834454357,0.00019747064268116915,0.9004
GTF2H2,0.7206939466155283,0.00019794562571026183,0.9007
DERL1,0.3177312171866845,0.00019804014892552967,0.9008
ARHGAP10,-1.5163689328977696,0.00019923300942793616,0.9019
OGFOD2,0.15657470595709091,0.00019936028128079828,0.902
FANCA,1.2255082424079287,0.00019973300969809184,0.9026
DCPS,0.8592053809552627,0.0002000824744872067,0.9031
CNTLN,1.2283021075312752,0.00020073316189364154,0.9034
OTX1,-0.9806524547536394,0.00020100188820529138,0.904
ZBTB9,0.11499844577914871,0.00020126309904771683,0.9041
OR2T12,-0.17098038833611426,0.00020151170793806313,0.9043
DOT1L,0.6800777647732995,0.00020164195141728807,0.9045
DTNBP1,0.44153904200272276,0.00020200102309789344,0.905
SMIM20,0.5259447831076084,0.00020210324466761245,0.9052
SENP1,0.4993408962510275,0.0002022447149925025,0.9056
H2BC11,2.793014823333861,0.0002024525304377718,0.9058
DTWD1,0.799038051101428,0.00020257474169377269,0.9058
HTATIP2,-2.8359631265279357,0.00020264858071791314,0.9058
PDE1B,-1.7474713776852522,0.00020264858071791314,0.9058
IQCA1,-2.0922253490875464,0.00020291457016821058,0.9061
TNFRSF1B,0.321847788944298,0.0002030238199936803,0.9062
DAPK1,1.018444000551832,0.0002033665747648698,0.9066
MCF2,-0.8112081750983605,0.00020338891796543762,0.9066
BMS1P17,-0.6616662997295477,0.00020404552732595764,0.9069
HECW2,-0.548190126812302,0.00020492724872888128,0.9081
PPM1M,1.531934285100425,0.00020519976077778063,0.9086
LYSMD4,-1.9020176065944094,0.00020548995036707125,0.9087
PRKAG2-AS1,-1.807849434306938,0.00020601312450956152,0.9094
SDF4,0.3337106874207273,0.000206276304195596,0.9094
FAM133B,0.4326839338322302,0.0002064597088018318,0.9094
C8orf76,0.8658677907080299,0.00020741870356269092,0.9103
RNU5A-1,6.1588079578835035,0.00020743619254593845,0.9104
PARPBP,1.3720391312438642,0.00020792710543219276,0.911
ZMYND11,-0.9985293062495586,0.00020871864941145716,0.9117
TPX2,1.1551424435605047,0.00020876536942347925,0.9118
MPLKIP,0.38328264220689845,0.00020887221269332666,0.9118
TMEM9,0.45550699631296787,0.00020905423941580288,0.9118
HS2ST1,0.46765653104283483,0.00021003974877451833,0.9127
CCDC15,1.3640374542500202,0.00021077074732675199,0.9133
TMC1,0.9357823651918016,0.00021102039132237736,0.9134
SPTBN5,-0.32749435357808326,0.00021108947674375626,0.9134
MTARC2,1.4965419333587975,0.0002112549974101906,0.9135
SEMA6D,-0.12115654443486036,0.0002116149227613323,0.9136
LOC112268136,-0.9549491895143852,0.0002119548881767581,0.9142
LY96,2.5062197751517084,0.00021273263425903663,0.9151
SCAMP1,-1.3410577796297007,0.00021300093456866413,0.9152
IGF1R,-0.9839938625111321,0.0002133094733693647,0.9155
GBF1,-0.7969243262811674,0.0002142821804625529,0.9162
ABHD4,0.4467426201779057,0.00021474669185165787,0.9164
TFG,0.4509846176720224,0.00021510820175834662,0.9167
GIMAP2,1.6756724934446166,0.00021539667444230463,0.9167
CNMD,-2.913200928817684,0.00021568934781652545,0.9167
SKA2,0.9819809266059744,0.00021630664359674923,0.9171
CYS1,-1.9534681357152284,0.00021663302375613073,0.9173
CTSL,0.4226285384630669,0.0002170204788508398,0.9177
DNAI4,1.3812659395255833,0.00021725198879571055,0.9177
C1orf52,0.18727617783089803,0.00021751863937394928,0.9181
IAH1,0.46842581218215523,0.00021787266606080097,0.9185
H2BC18,4.24202405412686,0.0002187573621187761,0.9199
TUBB4B,0.5152223253603352,0.00021916078241678447,0.9202
TMCO3,0.91793669808492,0.00021953834618967843,0.9207
ASGR1,-1.7386570497714087,0.00022028453375373978,0.9215
TRIM66,-0.16807854378900253,0.00022051614630678418,0.9216
ZNF394,0.9580070771743262,0.00022083925570703786,0.9217
ZNF768,0.6534519803126946,0.0002208697038892295,0.9217
WDR24,0.5689950202721069,0.0002228486954902629,0.9234
IRAK2,0.4787734317126533,0.00022363679582209633,0.9241
BLOC1S1,0.4998599174501165,0.00022431598112683448,0.9247
LOC100101148,0.841687291091764,0.00022503116781898112,0.9254
TOR1A,0.5075319641386872,0.00022518631312271983,0.9256
WDR41,0.5576177437780104,0.00022519377674782816,0.9256
USP27X,-0.6116916438362626,0.00022526188050930477,0.9261
MINAR1,-1.1402585856935699,0.0002253943165302237,0.9261
DYSF,-1.6211044244518478,0.0002261577945791861,0.9273
PRKAR2A,0.5029744870764038,0.0002263011091476275,0.9274
PLCD3,1.3048647852315705,0.00022674138339209753,0.9282
PITPNM3,-0.7417871248730373,0.00022734994867170975,0.9289
MRPL14,0.49903818646998915,0.00022803768185864767,0.9292
IL34,-1.5058133308476187,0.00022814859799919754,0.9294
CPPED1,-1.5403537315180154,0.00022823501638325047,0.9295
C6orf52,1.4101527036755848,0.00022846543371633538,0.9297
LILRB5,-0.23991180884619298,0.00022935051373858907,0.9305
H3P4,1.4128206845357223,0.00022964516312465105,0.9306
UBE2T,1.3961139093008699,0.00022964516312465105,0.9306
CDC42,0.11293754133787488,0.0002296790331357471,0.9306
FRAT1,-1.2810921031915903,0.000230243487258879,0.9314
NFE2L3,0.6074936019439919,0.00023049463048385242,0.9315
EMC1,0.5099142565935186,0.00023198096966054526,0.9325
RHOXF1-AS1,-0.5911215506149774,0.00023213502425972665,0.9328
PPM1D,-1.2909500891723518,0.00023221526571826195,0.9328
CAMK1,0.5999047514428028,0.0002341593410046607,0.9345
THAP1,0.9441996046581301,0.00023442020995119664,0.9346
PTPN23,-0.9185169623323387,0.00023483024483016393,0.9351
ALPK3,0.5360332829781391,0.00023571186941067818,0.9354
SLC47A2,2.250540492518754,0.00023571186941067818,0.9354
WFDC2,-0.978872319418251,0.0002361799349604977,0.9359
CDKN3,0.8294906036319618,0.00023658751982401875,0.9359
DPP10-AS1,-1.5615974967049218,0.00023669178953996772,0.9359
LRP1,-0.3168147255202213,0.0002369892324749909,0.936
ASB6,0.9738031303392811,0.00023699133729387803,0.936
ZNF521,0.7352347217437949,0.00023707270690559505,0.9361
LINC02139,-0.06335222292342926,0.0002373295568772857,0.9362
ABCC1,0.7493981369339082,0.00023807457176504393,0.9368
ACVR2B,-0.9374435763301853,0.00023823070312883145,0.9371
CFAP298,0.47639486439190204,0.00023883556734608232,0.9371
ARMCX1,-1.1834766530497411,0.00023903342087068668,0.9372
SAR1B,0.32378159654792316,0.00023925721889134005,0.9372
ZNF711,-1.140276812936296,0.00023952797608737617,0.9372
HP,6.308968209536111,0.00023982418793625458,0.9374
CENPVL1,-2.185110492320608,0.00023993520262712427,0.939
KLRC4-KLRK1,-1.0296380148550526,0.00023993520262712427,0.939
PCSK7,0.32629581118990597,0.00024050415826968512,0.939
SPDYE5,0.6721047245977835,0.00024052863851148067,0.939
TIMM13,0.34318534495076286,0.00024068833290775277,0.9392
DLX6,-0.9640229487182999,0.00024180166022700107,0.9408
EMBP1,-1.1308558611512627,0.00024180166022700107,0.9408
PHETA2,-1.7193850067864296,0.00024180166022700107,0.9408
TUBG1,0.3519167948892043,0.00024215653705039896,0.9411
ARSD,0.4114868784985254,0.00024266020412889685,0.9413
CTHRC1,-1.6528676778774571,0.00024316103775114253,0.9416
ITPRIPL1,0.8449298953803734,0.00024331513409142289,0.9417
ARHGAP15,-0.9938466795003809,0.00024368173247967597,0.9427
LOC100130298,-3.0491981320256194,0.00024368173247967597,0.9427
MPPED1,-1.0108788539318367,0.00024368173247967597,0.9427
ACADVL,0.29050647507160504,0.0002444805493490059,0.9433
PLAA,1.0565379396433578,0.00024450642375933146,0.9433
TULP3,0.4455407103695221,0.000245134878897879,0.9438
SLC35A2,0.3774537717790356,0.0002456638988003894,0.9453
LYN,0.7363204211231171,0.000245732552526381,0.9454
LRRC37A4P,-1.0703092506781269,0.0002464324677557701,0.9457
RPS6KB2,0.5199024823661564,0.00024655027431944363,0.9457
NCBP2AS2,0.4945794381859552,0.0002474466280152993,0.9463
GALNT12,-1.1832791891565066,0.0002474830890518878,0.9468
LINC01664,-1.7497028050353196,0.0002474830890518878,0.9468
TMEM191A,-0.6319442967554283,0.0002474830890518878,0.9468
ARL5B,-1.2889201968569188,0.00024762557749230714,0.9469
FLII,0.7215927497491678,0.0002482809879208521,0.9471
MAN1B1,-0.03868388945735591,0.0002485976179252748,0.9478
RPL13AP5,1.128600394781775,0.00024936004184189693,0.9483
INPP5J,-0.30502134990419305,0.0002494045588337591,0.9488
ZBTB21,0.7481189565353042,0.0002495516159913098,0.9488
TSPY26P,-1.8113513801461523,0.00024984362975983995,0.9489
CAAP1,0.5010972360209077,0.0002499047308169981,0.9489
C2CD4D-AS1,-1.4006387078379705,0.00025134001419912225,0.9506
WDR12,0.658570283589854,0.00025146155177150514,0.9506
CP,1.3650185138587971,0.0002527766293379348,0.9509
ALDH7A1,0.8113120021372868,0.00025386015294139036,0.9526
AP1M1,0.14744108336466732,0.0002553028309987215,0.9541
FLT4,-0.2931586740229481,0.0002555533527846005,0.9541
TAB2,0.4543501935905537,0.0002581470594828288,0.955
LOC442028,-0.12059132509874444,0.000259142080588056,0.9554
BIRC3,2.248235750194692,0.00025946975609618573,0.9555
SPARCL1,-1.3772113185074935,0.000259780250922983,0.9556
B4GALNT1,-1.9868255273802335,0.00026116528194327027,0.956
SLC12A9-AS1,1.8581143330314218,0.00026227342124423837,0.9562
MIGA2,0.4592940896247721,0.0002631815132530791,0.9564
BSN,-0.7367709958425224,0.0002641524901195634,0.9567
MDP1,0.5027900555641502,0.00026521355417617986,0.9573
CXCL8,5.51992364925135,0.0002653870745152241,0.9574
LOC101929431,0.9339820534468299,0.00026719432008888384,0.9588
MARCHF2,0.9700310989056294,0.0002678800119061677,0.9593
RNU7-1,1.0324577301908024,0.00026791362379979935,0.9593
MGAT2,0.5303756673352619,0.0002681631512220998,0.9593
LMO4,0.3699771703838851,0.00026852113467191205,0.9593
CCAR2,0.19001234070108736,0.00026870615528168834,0.9593
TES,-0.2756074613376728,0.0002715850973884561,0.9607
LYPD6,0.731498439996272,0.0002717936840307143,0.9608
MRPL43,-0.890965334593675,0.00027215853627607557,0.9608
STX17,0.115230173277133,0.00027323075939295283,0.9612
ZNF622,0.8749486633000336,0.00027336652399017453,0.9612
HS1BP3,0.6630750610441416,0.00027392177707446727,0.9614
UHRF1,0.6151949319849093,0.00027430020001567183,0.9614
GRIK1-AS2,0.8200120237371188,0.00027458170432854436,0.9615
RAB11FIP4,-0.7494492621260619,0.0002748131360918678,0.9616
ARID4A,-0.9067438384195897,0.00027548077299858304,0.9616
WBP4,-0.6719620178627548,0.0002760272116361205,0.9617
LYRM9,-1.0909064198897722,0.00027713674431376875,0.962
ZHX2,-1.4339008852433643,0.0002771996272290934,0.962
MYLK,-0.07533986947143573,0.0002777371703176102,0.9623
GHITM,-0.635807091687031,0.00027785114656106837,0.9623
SLC25A26,0.450683683157116,0.00027833608482503053,0.9626
TMEM222,0.13964943328793125,0.0002784277292970527,0.9626
HAPLN1,-1.5212269805207754,0.0002790901695269458,0.9626
OR1L8,-0.33147635542664683,0.0002791963999575848,0.9627
DDX11,1.3587500937990706,0.0002806670967642094,0.9636
CALCRL,-0.9608279107344921,0.0002808026764047368,0.9636
FBXO5,1.0142733383660485,0.000284707828383326,0.9648
MFSD6,-0.9683947254754685,0.0002850286708311352,0.9648
LNPK,0.4295489801855234,0.00028536021260883973,0.965
RPSAP58,0.08591486035530917,0.00028607444070960996,0.9652
TBC1D22B,0.05576997512352304,0.0002869816320604164,0.9654
ROCK1,0.6714298412906854,0.0002881682793534329,0.966
SPRY4,-0.8737830767428209,0.0002884732884894633,0.9662
TICAM1,0.7969924096599427,0.00028878629775916045,0.9662
ACTG1P25,-0.37298982872868386,0.00029059699766755833,0.9667
KLK10,-0.9916722065917928,0.0002910251367861777,0.9669
LINC03006,0.4378834159969317,0.00029166782152518193,0.967
GRINA,0.5230817634258857,0.00029233175150061825,0.9671
OAZ3,1.1802016099194843,0.0002926054796313902,0.9671
IFNAR2,0.07235821837904692,0.00029495390147428355,0.9679
PLXNA1,0.5754017652789628,0.0002955245522941667,0.9681
TMTC2,0.0800159002679655,0.0002960650556930302,0.9682
METAP2,0.4004031679356939,0.0002964741944937572,0.9682
NUMB,0.6372593251099345,0.00029664414375663614,0.9683
C1orf226,1.2899491356208894,0.00029702040128665836,0.9687
GPKOW,0.12271584614713071,0.0002971751357778106,0.9687
ANKRD54,-0.9323443182508563,0.00029808502115992675,0.9689
ZNF592,0.29867610648754617,0.00029967522986104324,0.9694
SDAD1,0.5698874303654498,0.00029992877576287964,0.9694
RRP1B,0.45588745088155536,0.00030027267754707707,0.9694
LHPP,-0.8660601304526364,0.0003004953086187713,0.9694
HAX1,0.424399540825656,0.0003012582537420091,0.9698
PSMD14,0.34427133670965604,0.0003017239539016287,0.9698
SETD2,-0.8057413026910091,0.00030180198173013597,0.9698
EFNB1,0.6309966743458313,0.00030222504958179086,0.9699
HBS1L,0.687874009635203,0.0003037914897066317,0.9704
FAM104B,0.836701070158142,0.000303933423515031,0.9704
PLA2G4D,0.3225285826942843,0.00030526266120129987,0.9706
ACOX2,1.2470280788449721,0.000305548568394901,0.9706
NTAN1,0.3452938080917205,0.00030616287952583743,0.9708
RIPK2,0.49469430560131905,0.00030618052964357805,0.9708
LINC01545,-0.5834042422738815,0.00030660008909695646,0.9713
DYNC1LI2,0.36284498295469253,0.0003068204012689945,0.9714
SDR39U1,0.37655908161904933,0.00030768974637304555,0.9718
ZNF746,0.3768468905465015,0.00030928496472161276,0.9724
TSPO,-1.0893749233508587,0.0003094910276199029,0.9724
DIRAS2,-1.3857809482394603,0.0003096191012228711,0.9724
SLC25A25,0.2588457941554062,0.000309837937234659,0.9724
CAMK2B,-1.5776357574367947,0.00031061960426210996,0.9727
ACTR2,0.2590830760548542,0.00031131118219412533,0.9728
NAT8L,-0.6364174597724769,0.00031191212355615794,0.9729
KHNYN,0.668659136733237,0.00031192310752641906,0.9729
DACT1,1.4573279889758175,0.0003130953249007519,0.9733
TNFRSF11B,2.297092593187756,0.000314738416362106,0.9737
MVK,-1.5812705847324358,0.0003155813864602322,0.974
TOP2B,-0.7997492068774963,0.0003172294313886764,0.9745
ATIC,0.40369854383174153,0.0003176063404559516,0.9746
MAB21L3,-0.08326346028032597,0.00031784792597396944,0.9747
SRCAP,0.19800613516124976,0.0003183962647698734,0.9747
DGKA,-0.7581059433698368,0.0003186038496042042,0.9747
MRPL20-AS1,0.775018572893966,0.0003196368620896061,0.9747
PBX1,0.33062758675943876,0.00031994742640490396,0.9748
ZFP91,0.3396726112173927,0.00032035840557556404,0.9748
